LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISR,QGDP,TOT,PC_CHGPY,Q,2009-Q2,0.427370931,
ISR,QGDP,TOT,PC_CHGPY,Q,2009-Q3,1.354309762,
ISR,QGDP,TOT,PC_CHGPY,Q,2009-Q4,3.539421934,
ISR,QGDP,TOT,PC_CHGPY,Q,2010-Q1,4.984390288,
ISR,QGDP,TOT,PC_CHGPY,Q,2010-Q2,5.331412256,
ISR,QGDP,TOT,PC_CHGPY,Q,2010-Q3,5.496269778,
ISR,QGDP,TOT,PC_CHGPY,Q,2010-Q4,5.679996255,
ISR,QGDP,TOT,PC_CHGPY,Q,2011-Q1,5.765334255,
ISR,QGDP,TOT,PC_CHGPY,Q,2011-Q2,5.316295427,
ISR,QGDP,TOT,PC_CHGPY,Q,2011-Q3,6.311101958,
ISR,QGDP,TOT,PC_CHGPY,Q,2011-Q4,5.499512596,
ISR,QGDP,TOT,PC_CHGPY,Q,2012-Q1,4.497602772,
ISR,QGDP,TOT,PC_CHGPY,Q,2012-Q2,3.394900589,
ISR,QGDP,TOT,PC_CHGPY,Q,2012-Q3,2.134708637,
ISR,QGDP,TOT,PC_CHGPY,Q,2012-Q4,1.988897317,
ISR,QGDP,TOT,PC_CHGPY,Q,2013-Q1,2.930666649,
ISR,QGDP,TOT,PC_CHGPY,Q,2013-Q2,5.09200473,
ISR,QGDP,TOT,PC_CHGPY,Q,2013-Q3,5.300797614,
ISR,QGDP,TOT,PC_CHGPY,Q,2013-Q4,5.401843353,
ISR,QGDP,TOT,PC_CHGPY,Q,2014-Q1,5.088942666,
ISR,QGDP,TOT,PC_CHGPY,Q,2014-Q2,3.979461804,
ISR,QGDP,TOT,PC_CHGPY,Q,2014-Q3,3.756028861,
ISR,QGDP,TOT,PC_CHGPY,Q,2014-Q4,4.548456104,
ISR,QGDP,TOT,PC_CHGPY,Q,2015-Q1,3.454156328,
ISR,QGDP,TOT,PC_CHGPY,Q,2015-Q2,2.570040706,
ISR,QGDP,TOT,PC_CHGPY,Q,2015-Q3,1.73244618,
ISR,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.039977889,
ISR,QGDP,TOT,PC_CHGPY,Q,2016-Q1,1.948492468,
ISR,QGDP,TOT,PC_CHGPY,Q,2016-Q2,4.250607373,
ISR,QGDP,TOT,PC_CHGPY,Q,2016-Q3,5.438529654,
ISR,QGDP,TOT,PC_CHGPY,Q,2016-Q4,5.711113612,
ISR,QGDP,TOT,PC_CHGPY,Q,2017-Q1,4.886258793,
ISR,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.977461693,
ISR,QGDP,TOT,PC_CHGPY,Q,2017-Q3,4.24689507,
ISR,QGDP,TOT,PC_CHGPY,Q,2017-Q4,4.589956344,
ISR,QGDP,TOT,PC_CHGPY,Q,2018-Q1,5.643300961,
ISR,QGDP,TOT,PC_CHGPY,Q,2018-Q2,4.444061176,
ISR,QGDP,TOT,PC_CHGPY,Q,2018-Q3,3.762596357,
ISR,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.053370858,
ISR,QGDP,TOT,PC_CHGPY,Q,2019-Q1,3.317317153,
ISR,QGDP,TOT,PC_CHGPY,Q,2019-Q2,3.402018529,
ISR,QGDP,TOT,PC_CHGPY,Q,2019-Q3,3.616733048,
ISR,QGDP,TOT,PC_CHGPY,Q,2019-Q4,4.000849258,
ISR,QGDP,TOT,PC_CHGPY,Q,2020-Q1,1.591501299,
ISR,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-8.150278857,
ISR,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-1.510105346,
ISR,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-0.469110477,
ISR,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.25393401,
ISR,QGDP,TOT,PC_CHGPY,Q,2021-Q2,14.800690283,
ISR,QGDP,TOT,PC_CHGPY,Q,2021-Q3,7.615980978,
ISR,QGDP,TOT,PC_CHGPY,Q,2021-Q4,9.228368848,
ISR,QGDP,TOT,PC_CHGPY,Q,2022-Q1,8.954353178,
CHE,QGDP,TOT,PC_CHGPY,Q,2002-Q2,-0.174873719,
CHE,QGDP,TOT,PC_CHGPY,Q,2002-Q3,0.240269234,
CHE,QGDP,TOT,PC_CHGPY,Q,2002-Q4,-0.110357188,
CHE,QGDP,TOT,PC_CHGPY,Q,2003-Q1,-0.786321766,
CHE,QGDP,TOT,PC_CHGPY,Q,2003-Q2,-0.900079229,
CHE,QGDP,TOT,PC_CHGPY,Q,2003-Q3,-0.15331504,
CHE,QGDP,TOT,PC_CHGPY,Q,2003-Q4,1.528111166,
CHE,QGDP,TOT,PC_CHGPY,Q,2004-Q1,2.876537808,
CHE,QGDP,TOT,PC_CHGPY,Q,2004-Q2,3.559315126,
CHE,QGDP,TOT,PC_CHGPY,Q,2004-Q3,2.590848099,
CHE,QGDP,TOT,PC_CHGPY,Q,2004-Q4,1.54075876,
CHE,QGDP,TOT,PC_CHGPY,Q,2005-Q1,1.740129428,
CHE,QGDP,TOT,PC_CHGPY,Q,2005-Q2,2.205633993,
CHE,QGDP,TOT,PC_CHGPY,Q,2005-Q3,3.318440822,
CHE,QGDP,TOT,PC_CHGPY,Q,2005-Q4,4.119852184,
CHE,QGDP,TOT,PC_CHGPY,Q,2006-Q1,4.479364163,
CHE,QGDP,TOT,PC_CHGPY,Q,2006-Q2,4.108979288,
CHE,QGDP,TOT,PC_CHGPY,Q,2006-Q3,3.808018143,
CHE,QGDP,TOT,PC_CHGPY,Q,2006-Q4,4.173717341,
CHE,QGDP,TOT,PC_CHGPY,Q,2007-Q1,3.612952336,
CHE,QGDP,TOT,PC_CHGPY,Q,2007-Q2,4.224611085,
CHE,QGDP,TOT,PC_CHGPY,Q,2007-Q3,4.315836887,
CHE,QGDP,TOT,PC_CHGPY,Q,2007-Q4,4.082743918,
CHE,QGDP,TOT,PC_CHGPY,Q,2008-Q1,4.375602842,
CHE,QGDP,TOT,PC_CHGPY,Q,2008-Q2,3.814127582,
CHE,QGDP,TOT,PC_CHGPY,Q,2008-Q3,3.242671991,
CHE,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-0.730203904,
CHE,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-3.110929925,
CHE,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-3.38860788,
CHE,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-2.648861679,
CHE,QGDP,TOT,PC_CHGPY,Q,2009-Q4,1.010801332,
CHE,QGDP,TOT,PC_CHGPY,Q,2010-Q1,3.341087581,
CHE,QGDP,TOT,PC_CHGPY,Q,2010-Q2,3.566163773,
CHE,QGDP,TOT,PC_CHGPY,Q,2010-Q3,2.996110537,
CHE,QGDP,TOT,PC_CHGPY,Q,2010-Q4,2.917642901,
CHE,QGDP,TOT,PC_CHGPY,Q,2011-Q1,2.850559186,
CHE,QGDP,TOT,PC_CHGPY,Q,2011-Q2,2.485021687,
CHE,QGDP,TOT,PC_CHGPY,Q,2011-Q3,1.502454982,
CHE,QGDP,TOT,PC_CHGPY,Q,2011-Q4,0.846863489,
CHE,QGDP,TOT,PC_CHGPY,Q,2012-Q1,1.241696909,
CHE,QGDP,TOT,PC_CHGPY,Q,2012-Q2,0.710435357,
CHE,QGDP,TOT,PC_CHGPY,Q,2012-Q3,1.798926989,
CHE,QGDP,TOT,PC_CHGPY,Q,2012-Q4,1.591942756,
CHE,QGDP,TOT,PC_CHGPY,Q,2013-Q1,0.983079969,
CHE,QGDP,TOT,PC_CHGPY,Q,2013-Q2,1.947284131,
CHE,QGDP,TOT,PC_CHGPY,Q,2013-Q3,2.019395775,
CHE,QGDP,TOT,PC_CHGPY,Q,2013-Q4,2.453463271,
CHE,QGDP,TOT,PC_CHGPY,Q,2014-Q1,2.653480985,
CHE,QGDP,TOT,PC_CHGPY,Q,2014-Q2,2.430302898,
CHE,QGDP,TOT,PC_CHGPY,Q,2014-Q3,2.206515929,
CHE,QGDP,TOT,PC_CHGPY,Q,2014-Q4,2.405981913,
CHE,QGDP,TOT,PC_CHGPY,Q,2015-Q1,1.595092302,
CHE,QGDP,TOT,PC_CHGPY,Q,2015-Q2,1.636317362,
CHE,QGDP,TOT,PC_CHGPY,Q,2015-Q3,1.719628015,
CHE,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.598864619,
CHE,QGDP,TOT,PC_CHGPY,Q,2016-Q1,2.199255373,
CHE,QGDP,TOT,PC_CHGPY,Q,2016-Q2,2.000243546,
CHE,QGDP,TOT,PC_CHGPY,Q,2016-Q3,1.908041789,
CHE,QGDP,TOT,PC_CHGPY,Q,2016-Q4,1.842998863,
CHE,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.584423339,
CHE,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.36511839,
CHE,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.45060078,
CHE,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.207241774,
CHE,QGDP,TOT,PC_CHGPY,Q,2018-Q1,3.126286297,
CHE,QGDP,TOT,PC_CHGPY,Q,2018-Q2,3.764519731,
CHE,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.880844044,
CHE,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.004461297,
CHE,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.188197888,
CHE,QGDP,TOT,PC_CHGPY,Q,2019-Q2,0.674194237,
CHE,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.425650407,
CHE,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.681028585,
CHE,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-0.18892767,
CHE,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-6.698732791,
CHE,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-1.332212697,
CHE,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-1.771896579,
CHE,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-0.424986282,
CHE,QGDP,TOT,PC_CHGPY,Q,2021-Q2,8.179251652,
CHE,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.675325965,
CHE,QGDP,TOT,PC_CHGPY,Q,2021-Q4,3.798468487,
CHE,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.541366619,
FRA,QGDP,TOT,PC_CHGPY,Q,2002-Q2,1.184949936,
FRA,QGDP,TOT,PC_CHGPY,Q,2002-Q3,1.16097643,
FRA,QGDP,TOT,PC_CHGPY,Q,2002-Q4,1.466769408,
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q1,0.995524473,
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q2,0.355280417,
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q3,0.785986042,
FRA,QGDP,TOT,PC_CHGPY,Q,2003-Q4,1.233165354,
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q1,2.119404379,
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q2,2.941828182,
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q3,2.53900545,
FRA,QGDP,TOT,PC_CHGPY,Q,2004-Q4,2.611215516,
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q1,1.85220526,
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q2,1.537717868,
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q3,1.815558216,
FRA,QGDP,TOT,PC_CHGPY,Q,2005-Q4,1.732409566,
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q1,2.293104328,
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q2,3.064854093,
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q3,2.571731793,
FRA,QGDP,TOT,PC_CHGPY,Q,2006-Q4,2.636827645,
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q1,2.586324554,
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q2,2.219932454,
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q3,2.63288579,
FRA,QGDP,TOT,PC_CHGPY,Q,2007-Q4,2.082654592,
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q1,1.83625316,
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q2,0.60357985,
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q3,-0.053843161,
FRA,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-1.73682053,
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-3.881226092,
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-3.364384226,
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-3.015347054,
FRA,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-0.84538768,
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q1,1.221802838,
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q2,1.726026253,
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q3,2.180065858,
FRA,QGDP,TOT,PC_CHGPY,Q,2010-Q4,2.152946611,
FRA,QGDP,TOT,PC_CHGPY,Q,2011-Q1,2.843388933,
FRA,QGDP,TOT,PC_CHGPY,Q,2011-Q2,2.25750908,
FRA,QGDP,TOT,PC_CHGPY,Q,2011-Q3,2.128429981,
